PDB_ID_1,PDB_ID_2,NSWS,D2,TM_score1,TM_score2
1AK2,1NIN,0.03605227579990987,9.0,0.17678,0.30126
1AK2,1PAL,0.030811055731762575,13.0,0.20642,0.33917
1AK2,4CPV,0.034420289855072464,17.0,0.20695,0.33646
1AK2,4TNC,0.03646237393328161,9.0,0.19907,0.2437
1AK2,5PAL,0.03312444046553268,6.0,0.203,0.32867
1AK2,1OMD,0.03494623655913978,6.0,0.18475,0.30198
1AK2,1REC,0.037363412054987666,11.0,0.23679,0.26838
1AK2,1CLB,0.055776892430278883,8.0,0.17801,0.36479
1AK2,1CTR,0.031451612903225803,6.0,0.22165,0.29542
1AK2,2SAS,0.04068522483940043,13.0,0.22475,0.25277
1AK2,1PE6,0.02186878727634195,4.0,0.27044,0.277
1AEC,1AK2,0.036303630363036306,6.0,0.27389,0.27233
1AK2,1PPO,0.02909090909090909,12.0,0.26697,0.27032
1AK2,1YAL,0.028937849391647483,18.0,0.26847,0.27174
1AK2,1CSU,0.037037037037037035,4.0,0.20282,0.32717
1AK2,1HRC,0.030493273542600896,8.0,0.20997,0.34668
1AK2,3C2C,0.033673017279574655,5.0,0.21981,0.34285
1AK2,1CCR,0.04199475065616798,8.0,0.19781,0.32269
1AK2,1CXC,0.03708386009270965,9.0,0.23361,0.3391
155C,1AK2,0.04184457728437233,9.0,0.31061,0.22088
1AK2,1CRY,0.027604630454140695,13.0,0.21746,0.35908
1AK2,3DFR,0.04122137404580153,12.0,0.38247,0.48152
1AK2,8DFR,0.027289048473967684,8.0,0.39706,0.45056
1AK2,1DYR,0.042655658754729965,6.0,0.39226,0.41326
1AK2,1DLR,0.03525179856115108,12.0,0.40055,0.45516
1AK2,1CRB,0.03913575214023644,6.0,0.24627,0.34814
1AK2,1HMR,0.03630223723089911,6.0,0.20541,0.28308
1AK2,1ICN,0.03204047217537943,10.0,0.21345,0.30327
1AK2,1MDC,0.034613761080624736,18.0,0.22505,0.32044
1AK2,1ALB,0.030379746835443037,5.0,0.2077,0.29126
1AK2,1CBQ,0.032271410839884156,7.0,0.20808,0.28411
1AK2,1EAL,0.04421768707482993,5.0,0.22848,0.32563
1AK2,1FRD,0.035697940503432495,16.0,0.19547,0.31962
1AK2,2PIA,0.027604871447902572,12.0,0.28907,0.22235
1AK2,1DOX,0.03317972350230415,10.0,0.18621,0.31309
1AK2,1ROE,0.05417814508723599,7.0,0.18568,0.31403
1AK2,1DOI,0.03822185292895721,6.0,0.22418,0.32588
1AK2,4FXC,0.03298213467704993,5.0,0.19468,0.33955
1AK2,3FX2,0.045436428856117976,14.0,0.38896,0.52441
1AK2,1FLV,0.02557352388115833,9.0,0.38849,0.47364
1AK2,1OFV,0.027850959729017688,9.0,0.38548,0.46952
1AK2,2FRC,0.030493273542600896,6.0,0.22033,0.37403
1AK2,1FLA,0.03929594760540319,7.0,0.36287,0.50878
1AK2,5FD1,0.033795493934142114,7.0,0.17041,0.27537
1AK2,1FDN,0.031023784901758014,7.0,0.14348,0.35105
1AK2,1FXD,0.033023735810113516,6.0,0.15238,0.39101
1AK2,1BLU,0.042512990080302314,7.0,0.17975,0.34692
1AK2,1ROF,0.03067484662576687,6.0,0.13203,0.32438
1AK2,1CLF,0.03008298755186722,4.0,0.13653,0.34867
1AK2,2SPL,0.029921259842519685,5.0,0.27894,0.36338
1AK2,3MBA,0.02513173895419538,7.0,0.23573,0.30906
1AK2,1ASH,0.03653322969296541,12.0,0.21988,0.29784
1AK2,1ECN,0.02564102564102564,8.0,0.22006,0.31249
1AK2,1FLP,0.030831643002028397,11.0,0.22606,0.3095
1AK2,1GDJ,0.0337213970293055,5.0,0.25213,0.32527
1AK2,1HBG,0.028214429665457477,10.0,0.26172,0.35437
1AK2,1HSA,0.022857142857142857,6.0,0.34227,0.2889
1AK2,1LHS,0.03162055335968379,6.0,0.27764,0.36366
1AK2,1MYT,0.042984590429845905,8.0,0.27085,0.36684
1AK2,2LHB,0.03552684699232943,4.0,0.22687,0.30306
1AK2,1HLM,0.03128666405944466,5.0,0.26042,0.32925
1AK2,1HLB,0.03481012658227848,7.0,0.26369,0.34034
1AK2,1ENH,0.042689434364994665,9.0,0.14638,0.43556
1AK2,1FTZ,0.02920443101711984,10.0,0.16529,0.39963
1AK2,1HDP,0.03917525773195876,10.0,0.14696,0.40526
1AK2,1OCP,0.03538928210313448,11.0,0.17066,0.42261
1AK2,1POU,0.029087261785356068,5.0,0.16784,0.37116
1AK2,1FTT,0.028282828282828285,7.0,0.15877,0.334
1AK2,1VND,0.034229828850855744,10.0,0.17326,0.3617
1AK2,1CLH,0.03040668947168377,7.0,0.2305,0.27602
1AK2,1GRG,0.018787361229718188,10.0,0.39422,0.22519
1AK2,1NHR,0.022176963113826657,15.0,0.39697,0.23147
1AK2,1LVL,0.021257750221434897,17.0,0.38921,0.22504
1AK2,1TDF,0.02510460251046025,13.0,0.39562,0.30306
1AK2,1VDC,0.02699055330634278,13.0,0.39904,0.30143
1AKY,2RAN,0.03312027890761186,9.0,0.30575,0.23445
1AII,1AKY,0.03733031674208145,3.0,0.21505,0.28075
1AKY,1ALA,0.03384968445209409,3.0,0.28458,0.21803
1AIN,1AKY,0.028405797101449276,11.0,0.24433,0.31913
1AKY,1ANN,0.02865329512893983,14.0,0.3174,0.2403
1AKY,2PLT,0.03527168732125834,8.0,0.20294,0.35524
1AKY,3PCY,0.047596382674916705,11.0,0.19985,0.3345
1AKY,7PCY,0.04101096804959466,10.0,0.19259,0.32183
1AAJ,1AKY,0.029725963771481654,11.0,0.36262,0.21454
1AKY,1PAZ,0.034728406055209264,13.0,0.24958,0.37613
1AKY,1PMY,0.029049295774647887,5.0,0.25161,0.37266
1AKY,1JER,0.037251655629139076,4.0,0.22295,0.35028
1AKY,1ZIA,0.04487461504619446,9.0,0.25339,0.3713
1AKY,9PCY,0.0446343779677113,14.0,0.20074,0.32735
1AKY,1PLB,0.04300047778308648,8.0,0.16931,0.28171
1AKY,1NIN,0.03917910447761194,10.0,0.20263,0.32161
1AKY,1PAL,0.03564727954971857,12.0,0.25275,0.41325
1AKY,4CPV,0.04313173933427098,16.0,0.24761,0.40035
1AKY,4TNC,0.036755892928485814,10.0,0.21086,0.25906
1AKY,5PAL,0.041685965724872626,3.0,0.2462,0.40261
1AKY,1OMD,0.034306907742234584,5.0,0.24712,0.40234
1AKY,1REC,0.031136857349746562,10.0,0.2498,0.28092
1AKY,1CLB,0.04138644593895499,7.0,0.18651,0.38529
1AKY,1CTR,0.03908523908523909,7.0,0.24508,0.33509
1AKY,2SAS,0.03006967363403007,12.0,0.28096,0.31264
1AKY,1PE6,0.022426095820591234,3.0,0.26813,0.27327
1AEC,1AKY,0.04196277495769882,3.0,0.26573,0.26573
1AKY,1PPO,0.026440677966101694,9.0,0.25821,0.25978
1AKY,1YAL,0.022252191503708697,19.0,0.26014,0.26174
1AKY,1CSU,0.031007751937984496,3.0,0.21487,0.33997
1AKY,1HRC,0.037122969837587005,7.0,0.22101,0.39663
1AKY,3C2C,0.034830430797433545,2.0,0.22117,0.35613
1AKY,1CCR,0.0370872908186341,5.0,0.20559,0.33533
1AKY,1CXC,0.03220191470844212,6.0,0.2121,0.31493
155C,1AKY,0.0388178209086899,8.0,0.34844,0.25266
1AKY,1CRY,0.03592814371257485,12.0,0.22957,0.40841
1AKY,3DFR,0.03693516699410609,11.0,0.37122,0.46417
1AKY,8DFR,0.03616236162361624,7.0,0.38898,0.43922
1AKY,1DYR,0.02824858757062147,5.0,0.39323,0.41234
1AKY,1DLR,0.03031423290203327,13.0,0.3917,0.4432
1AKY,1CRB,0.03532380151387721,7.0,0.21272,0.29582
1AKY,1HMR,0.03051438535309503,5.0,0.20913,0.28964
1AKY,1ICN,0.03744013931214628,9.0,0.21602,0.3023
1AKY,1MDC,0.03312990409764603,17.0,0.21296,0.29663
1AKY,1ALB,0.03398692810457516,4.0,0.21147,0.29219
1AKY,1CBQ,0.036720751494449186,4.0,0.22204,0.30659
1AKY,1EAL,0.039525691699604744,4.0,0.23469,0.33015
1AKY,1FRD,0.029383886255924172,15.0,0.18813,0.31808
1AKY,2PIA,0.023204419889502764,11.0,0.30056,0.22486
1AKY,1DOX,0.03341288782816229,9.0,0.1816,0.30847
1AKY,1ROE,0.04089396100808369,4.0,0.17024,0.28631
1AKY,1DOI,0.03773584905660377,3.0,0.21049,0.29892
1AKY,4FXC,0.028462998102466792,2.0,0.19113,0.32749
1AKY,3FX2,0.04026294165981923,13.0,0.38031,0.50919
1AKY,1FLV,0.03637770897832817,8.0,0.3765,0.45633
1AKY,1OFV,0.041053446940356314,8.0,0.3757,0.45463
1AKY,2FRC,0.037122969837587005,5.0,0.22287,0.364
1AKY,1FLA,0.03885135135135135,10.0,0.35408,0.48804
1AKY,5FD1,0.03493058665472459,6.0,0.19123,0.30061
1AKY,1FDN,0.03442711135018827,8.0,0.13703,0.37155
1AKY,1FXD,0.03650026838432636,5.0,0.14607,0.39741
1AKY,1BLU,0.05288932419196866,6.0,0.17892,0.34714
1AKY,1ROF,0.029771398192450824,5.0,0.14658,0.3532
1AKY,1CLF,0.025903939557474366,3.0,0.13704,0.33197
1AKY,2SPL,0.03407707910750507,2.0,0.29678,0.38475
1AKY,3MBA,0.029264214046822744,4.0,0.28382,0.38133
1AKY,1ASH,0.03763010408326661,11.0,0.23797,0.30897
1AKY,1ECN,0.03841229193341869,9.0,0.25324,0.35647
1AKY,1FLP,0.03765690376569038,12.0,0.24142,0.32352
1AKY,1GDJ,0.029801324503311258,4.0,0.27879,0.36451
1AKY,1HBG,0.03408146300914381,13.0,0.28387,0.38151
1AKY,1HSA,0.021333333333333333,3.0,0.31689,0.2679
1AKY,1LHS,0.04480651731160896,3.0,0.29465,0.3851
1AKY,1MYT,0.03931409452112087,5.0,0.29417,0.3996
1AKY,2LHB,0.034970857618651124,3.0,0.24651,0.32292
1AKY,1HLM,0.035455278001611606,4.0,0.26925,0.33702
1AKY,1HLB,0.03913575214023644,6.0,0.27323,0.34965
1AKY,1ENH,0.0433574207893274,8.0,0.14381,0.38829
1AKY,1FTZ,0.03453689167974882,9.0,0.16317,0.37716
1AKY,1HDP,0.0353887399463807,9.0,0.15658,0.33716
1AKY,1OCP,0.03573305307409354,10.0,0.16802,0.41185
1AKY,1POU,0.03230849400729546,4.0,0.16601,0.34978
1AKY,1FTT,0.030446194225721784,6.0,0.17112,0.38838
1AKY,1VND,0.028426395939086295,9.0,0.17149,0.36977
1AKY,1CLH,0.0297339593114241,8.0,0.24026,0.29042
1AKY,1GRG,0.021262746799739638,9.0,0.36662,0.20837
1AKY,1NHR,0.020718232044198894,16.0,0.37282,0.21401
1AKY,1LVL,0.02206710200405314,16.0,0.3569,0.20204
1AKY,1TDF,0.02621082621082621,12.0,0.33559,0.25639
1AKY,1VDC,0.02699724517906336,14.0,0.34106,0.25599
1AII,2RAN,0.5009823182711198,12.0,0.92753,0.94433
1ALA,2RAN,0.792143212332173,12.0,0.96212,0.96212
1AIN,2RAN,0.4134470647265429,18.0,0.9574,0.95154
1ANN,2RAN,0.5866865375062096,13.0,0.95382,0.9509
2PLT,2RAN,0.02733485193621868,13.0,0.34053,0.14735
2RAN,3PCY,0.03185437997724687,14.0,0.13441,0.31615
2RAN,7PCY,0.025826053930877325,21.0,0.14645,0.34027
1AAJ,2RAN,0.022313127556712532,18.0,0.35236,0.15974
1PAZ,2RAN,0.0301941049604601,12.0,0.3692,0.18357
1PMY,2RAN,0.02849002849002849,12.0,0.38146,0.19076
1JER,2RAN,0.025067750677506776,9.0,0.33016,0.15145
1ZIA,2RAN,0.037023851904592384,16.0,0.37359,0.1877
2RAN,9PCY,0.028009084027252083,21.0,0.13681,0.32364
1PLB,2RAN,0.026626093571700267,19.0,0.33945,0.14515
1NIN,2RAN,0.027611940298507463,17.0,0.34428,0.15797
1PAL,2RAN,0.03373313343328336,23.0,0.41497,0.19001
2RAN,4CPV,0.04196328212813788,27.0,0.18757,0.40824
2RAN,4TNC,0.035538005923000986,21.0,0.1826,0.29605
2RAN,5PAL,0.04897959183673469,14.0,0.16778,0.34677
1OMD,2RAN,0.0363906424062384,12.0,0.35687,0.16803
1REC,2RAN,0.02971497877501516,11.0,0.33857,0.22873
1CLB,2RAN,0.041312272174969626,12.0,0.32388,0.11406
1CTR,2RAN,0.045562733764025844,18.0,0.3461,0.19531
2RAN,2SAS,0.030033711308611707,15.0,0.24469,0.36011
1PE6,2RAN,0.018396090830698476,12.0,0.29237,0.21741
1AEC,2RAN,0.024061873388713836,8.0,0.29009,0.219
1PPO,2RAN,0.021801491681009755,14.0,0.26763,0.20574
1YAL,2RAN,0.023415191319246145,14.0,0.28701,0.217
1CSU,2RAN,0.022718944668376696,6.0,0.40678,0.19059
1HRC,2RAN,0.023782980304719436,6.0,0.38893,0.16427
2RAN,3C2C,0.026490066225165563,5.0,0.17905,0.37499
1CCR,2RAN,0.024026210411357846,10.0,0.39277,0.189
1CXC,2RAN,0.03599153140437544,11.0,0.38227,0.19587
155C,2RAN,0.025686764181234393,13.0,0.3413,0.18177
1CRY,2RAN,0.03250831178426302,15.0,0.38001,0.18027
2RAN,3DFR,0.02661473547549497,14.0,0.24874,0.3992
2RAN,8DFR,0.030807147258163893,10.0,0.27957,0.40728
1DYR,2RAN,0.023752969121140142,6.0,0.37167,0.27055
1DLR,2RAN,0.024683739586547362,18.0,0.40155,0.27361
1CRB,2RAN,0.04118050789293068,12.0,0.33624,0.18165
1HMR,2RAN,0.029681978798586573,10.0,0.30002,0.16046
1ICN,2RAN,0.027532650900105895,8.0,0.30179,0.16063
1MDC,2RAN,0.03180212014134275,16.0,0.32201,0.16988
1ALB,2RAN,0.03461674320028259,13.0,0.30321,0.16169
1CBQ,2RAN,0.03474635163307853,13.0,0.29165,0.16483
1EAL,2RAN,0.030572342694632066,7.0,0.35464,0.18334
1FRD,2RAN,0.026455026455026454,14.0,0.3396,0.13644
2PIA,2RAN,0.02021174205967276,14.0,0.29018,0.29336
1DOX,2RAN,0.025845686050931203,12.0,0.29494,0.12813
1ROE,2RAN,0.027283061765820387,7.0,0.29088,0.12524
1DOI,2RAN,0.029288702928870293,8.0,0.3215,0.16523
2RAN,4FXC,0.02798789712556732,5.0,0.12769,0.30117
2RAN,3FX2,0.030303030303030304,16.0,0.20236,0.35066
1FLV,2RAN,0.041025641025641026,11.0,0.34595,0.21419
1OFV,2RAN,0.039769082745349585,11.0,0.34945,0.21767
2FRC,2RAN,0.023782980304719436,6.0,0.39706,0.17487
1FLA,2RAN,0.029614325068870524,13.0,0.37064,0.20404
2RAN,5FD1,0.041170097508125676,13.0,0.12925,0.27907
1FDN,2RAN,0.026722338204592903,9.0,0.34732,0.10222
1FXD,2RAN,0.03668195081283868,16.0,0.31684,0.10546
1BLU,2RAN,0.027928626842513578,13.0,0.41615,0.15446
1ROF,2RAN,0.02399669011170873,16.0,0.34194,0.10406
1CLF,2RAN,0.02678945165341147,12.0,0.37782,0.09609
2RAN,2SPL,0.02999000333222259,5.0,0.19562,0.33586
2RAN,3MBA,0.02663934426229508,11.0,0.19846,0.33155
1ASH,2RAN,0.024390243902439025,18.0,0.34223,0.19923
1ECN,2RAN,0.03334491142757902,18.0,0.36046,0.19932
1FLP,2RAN,0.025290498974709502,11.0,0.3437,0.18979
1GDJ,2RAN,0.02981029810298103,13.0,0.31658,0.18768
1HBG,2RAN,0.036709721278042146,18.0,0.33243,0.192
1HSA,2RAN,0.01669941060903733,4.0,0.23055,0.21147
1LHS,2RAN,0.03142761618187897,6.0,0.33788,0.2039
1MYT,2RAN,0.030748206354629312,8.0,0.34446,0.19635
2LHB,2RAN,0.031994554118447927,6.0,0.34461,0.19377
1HLM,2RAN,0.03777335984095427,7.0,0.30774,0.19489
1HLB,2RAN,0.03747072599531616,9.0,0.31198,0.19292
1ENH,2RAN,0.030835117773019272,9.0,0.43073,0.1005
1FTZ,2RAN,0.029423784225582346,12.0,0.40427,0.13942
1HDP,2RAN,0.025822573927530196,12.0,0.33257,0.10509
1OCP,2RAN,0.02706027060270603,19.0,0.37615,0.12422
1POU,2RAN,0.03014256619144603,13.0,0.36442,0.11699
1FTT,2RAN,0.027857435477263416,9.0,0.42243,0.13495
1VND,2RAN,0.025538707102952914,20.0,0.33963,0.11559
1CLH,2RAN,0.025226390685640362,11.0,0.31058,0.19529
1GRG,2RAN,0.019825072886297375,10.0,0.21263,0.27945
1NHR,2RAN,0.02336065573770492,25.0,0.21808,0.27384
1LVL,2RAN,0.016877637130801686,25.0,0.21572,0.28193
1TDF,2RAN,0.022738507167572912,21.0,0.2725,0.2725
1VDC,2RAN,0.02688430148823812,21.0,0.26252,0.26588
1AII,1ALA,0.5136054421768708,2.0,0.88612,0.90191
1AII,1AIN,0.48137254901960785,10.0,0.9504,0.97418
1AII,1ANN,0.5393203883495146,13.0,0.93617,0.95628
1AII,2PLT,0.02346041055718475,9.0,0.14404,0.33074
1AII,3PCY,0.02929329915781765,12.0,0.14955,0.32639
1AII,7PCY,0.024935826916024934,7.0,0.14841,0.33568
1AAJ,1AII,0.025152712899748474,8.0,0.30776,0.13977
1AII,1PAZ,0.02851182197496523,12.0,0.18531,0.38158
1AII,1PMY,0.028256374913852515,4.0,0.18891,0.37985
1AII,1JER,0.020354563361785948,5.0,0.15807,0.34401
1AII,1ZIA,0.029624526352049603,10.0,0.20117,0.38345
1AII,9PCY,0.023391812865497075,15.0,0.13636,0.31839
1AII,1PLB,0.028644876973925818,5.0,0.13583,0.3071
1AII,1NIN,0.02595529920692141,7.0,0.15256,0.33184
1AII,1PAL,0.03475742215785663,9.0,0.16268,0.34805
1AII,4CPV,0.034020991675714804,13.0,0.18075,0.40676
1AII,4TNC,0.04915416533673795,7.0,0.17021,0.27773
1AII,5PAL,0.045177482968806026,2.0,0.16481,0.34669
1AII,1OMD,0.03157517043415859,2.0,0.16186,0.34622
1AII,1REC,0.031839622641509434,7.0,0.23078,0.34627
1AII,1CLB,0.03589543503706594,4.0,0.10745,0.29643
1AII,1CTR,0.04546952224052718,4.0,0.17772,0.32371
1AII,2SAS,0.03515043193327376,11.0,0.20996,0.30965
1AII,1PE6,0.022949902043101034,2.0,0.21216,0.28339
1AEC,1AII,0.02287308228730823,4.0,0.28374,0.21159
1AII,1PPO,0.021787709497206705,10.0,0.20037,0.26497
1AII,1YAL,0.020022246941045607,18.0,0.21872,0.2978
1AII,1CSU,0.026921714488133193,2.0,0.17616,0.39025
1AII,1HRC,0.029443447037701975,6.0,0.16157,0.37826
1AII,3C2C,0.024893314366998577,3.0,0.16096,0.33707
1AII,1CCR,0.027455121436114043,4.0,0.18662,0.39464
1AII,1CXC,0.028688524590163935,5.0,0.18279,0.34927
155C,1AII,0.030376251294442526,7.0,0.34869,0.19093
1AII,1CRY,0.02284898250624777,11.0,0.16329,0.37853
1AII,3DFR,0.030236220472440945,10.0,0.23417,0.37998
1AII,8DFR,0.025748502994011976,6.0,0.27902,0.41619
1AII,1DYR,0.038128249566724434,4.0,0.28132,0.38873
1AII,1DLR,0.022188905547226388,10.0,0.27629,0.40829
1AII,1CRB,0.03125,4.0,0.15862,0.30293
1AII,1HMR,0.03419972640218878,2.0,0.15621,0.29198
1AII,1ICN,0.02801503245644004,10.0,0.15786,0.30132
1AII,1MDC,0.04103967168262654,20.0,0.16445,0.31571
1AII,1ALB,0.029401709401709403,1.0,0.16732,0.302
1AII,1CBQ,0.03028263795423957,3.0,0.18501,0.34312
1AII,1EAL,0.02889576883384933,3.0,0.16005,0.30495
1AII,1FRD,0.027737226277372264,16.0,0.1455,0.325
1AII,2PIA,0.02258823529411765,10.0,0.29789,0.29855
1AII,1DOX,0.02055045871559633,10.0,0.12158,0.29625
1AII,1ROE,0.021953896816684963,3.0,0.13255,0.31647
1AII,1DOI,0.022957461174881837,2.0,0.17112,0.33516
1AII,4FXC,0.022644265887509132,3.0,0.14282,0.32217
1AII,3FX2,0.030026109660574413,12.0,0.20564,0.35755
1AII,1FLV,0.03546981953951462,7.0,0.23108,0.36437
1AII,1OFV,0.023661270236612703,7.0,0.23228,0.36721
1AII,2FRC,0.029443447037701975,4.0,0.15505,0.35127
1AII,1FLA,0.0266844563042028,9.0,0.2018,0.37499
1AII,5FD1,0.028641285365001747,5.0,0.12947,0.29291
1AII,1FDN,0.027320208919244676,5.0,0.09552,0.35071
1AII,1FXD,0.026474127557160047,2.0,0.10121,0.37932
1AII,1BLU,0.0344311377245509,3.0,0.15057,0.38395
1AII,1ROF,0.02309836718438869,2.0,0.10901,0.38946
1AII,1CLF,0.02013693113169553,2.0,0.09637,0.33572
1AII,2SPL,0.03360258481421648,3.0,0.22159,0.38051
1AII,3MBA,0.03441429516876241,5.0,0.2044,0.36665
1AII,1ASH,0.029411764705882353,12.0,0.19481,0.34641
1AII,1ECN,0.02892700975445678,8.0,0.20852,0.39595
1AII,1FLP,0.033112582781456956,13.0,0.20848,0.38811
1AII,1GDJ,0.030860144451739988,1.0,0.20819,0.36088
1AII,1HBG,0.02766798418972332,12.0,0.18559,0.33244
1AII,1HSA,0.011267605633802818,4.0,0.21297,0.23703
1AII,1LHS,0.03241491085899514,4.0,0.22574,0.39144
1AII,1MYT,0.037073816617014234,6.0,0.21797,0.38865
1AII,2LHB,0.03562005277044855,2.0,0.19047,0.34575
1AII,1HLM,0.03470437017994859,3.0,0.17352,0.29276
1AII,1HLB,0.040220564385338956,5.0,0.18748,0.30961
1AII,1ENH,0.036228900782214905,7.0,0.11826,0.4922
1AII,1FTZ,0.03778040141676505,8.0,0.12355,0.37618
1AII,1HDP,0.02404809619238477,10.0,0.12212,0.41628
1AII,1OCP,0.024476904855902093,9.0,0.11165,0.35396
1AII,1POU,0.03060023538642605,3.0,0.12524,0.36015
1AII,1FTT,0.027613412228796843,5.0,0.12444,0.3826
1AII,1VND,0.026923076923076925,6.0,0.12276,0.35097
1AII,1CLH,0.025109855618330193,7.0,0.18711,0.29786
1AII,1GRG,0.022141630082076733,8.0,0.27305,0.21575
1AII,1NHR,0.021712907117008445,13.0,0.27443,0.22074
1AII,1LVL,0.01695917964898442,15.0,0.26627,0.20886
1AII,1TDF,0.020289855072463767,9.0,0.26905,0.27259
1AII,1VDC,0.01784037558685446,15.0,0.27502,0.27502
1AIN,1ALA,0.4347394540942928,12.0,0.91963,0.91411
1ALA,1ANN,0.5744471744471744,13.0,0.93547,0.93831
1ALA,2PLT,0.030619865571321882,7.0,0.14535,0.33976
1ALA,3PCY,0.029839612085042894,12.0,0.14868,0.34688
1ALA,7PCY,0.026895778856929398,7.0,0.14253,0.34166
1AAJ,1ALA,0.03219904866447128,8.0,0.33302,0.15776
1ALA,1PAZ,0.029016277423920735,12.0,0.18489,0.3709
1ALA,1PMY,0.028050490883590462,4.0,0.18591,0.36572
1ALA,1JER,0.022029372496662217,3.0,0.14682,0.31875
1ALA,1ZIA,0.043463021381002456,6.0,0.18843,0.3673
1ALA,9PCY,0.023827252419955324,11.0,0.1507,0.35233
1ALA,1PLB,0.02543958099513655,5.0,0.14332,0.34137
1ALA,1NIN,0.02276064610866373,7.0,0.15584,0.33916
1ALA,1PAL,0.028761061946902654,9.0,0.16401,0.35108
1ALA,4CPV,0.03833394765941762,13.0,0.15875,0.34585
1ALA,4TNC,0.03892312682452157,7.0,0.17761,0.27931
1ALA,5PAL,0.03285870755750274,2.0,0.17216,0.36628
1ALA,1OMD,0.029959810010960906,2.0,0.16571,0.35626
1ALA,1REC,0.02154398563734291,7.0,0.21775,0.31625
1ALA,1CLB,0.03263032232391564,4.0,0.12673,0.3397
1ALA,1CTR,0.039530988274706864,4.0,0.2054,0.35779
1ALA,2SAS,0.03023888720895071,11.0,0.24741,0.36568
1ALA,1PE6,0.019869429463525403,0.0,0.20743,0.27336
1AEC,1ALA,0.022065063649222064,2.0,0.28712,0.21722
1ALA,1PPO,0.018696883852691217,8.0,0.2098,0.27438
1ALA,1YAL,0.01748448956570784,18.0,0.212,0.27689
1ALA,1CSU,0.02596465921384782,2.0,0.18958,0.39533
1ALA,1HRC,0.029250457038391225,6.0,0.17753,0.38068
1ALA,3C2C,0.022447501810282405,3.0,0.15877,0.32647
1ALA,1CCR,0.02293084915800788,6.0,0.18771,0.39093
1ALA,1CXC,0.034051424600416956,7.0,0.19023,0.36895
155C,1ALA,0.02528977871443625,9.0,0.34078,0.18225
1ALA,1CRY,0.028353326063249727,11.0,0.17471,0.35801
1ALA,3DFR,0.02752,10.0,0.25291,0.40823
1ALA,8DFR,0.02796352583586626,6.0,0.26694,0.39077
1ALA,1DYR,0.02813599062133646,6.0,0.26234,0.35651
1ALA,1DLR,0.023744292237442923,12.0,0.27021,0.39705
1ALA,1CRB,0.030425963488843813,6.0,0.156,0.28609
1ALA,1HMR,0.032011134307585246,4.0,0.15976,0.29011
1ALA,1ICN,0.030587417448731318,10.0,0.17996,0.33433
1ALA,1MDC,0.029923451635351428,20.0,0.16354,0.30156
1ALA,1ALB,0.03269565217391304,3.0,0.16489,0.30131
1ALA,1CBQ,0.022587268993839837,5.0,0.15623,0.28112
1ALA,1EAL,0.023101155057752887,3.0,0.18237,0.35019
1ALA,1FRD,0.0275092936802974,14.0,0.14621,0.35419
1ALA,2PIA,0.017142857142857144,10.0,0.30207,0.29869
1ALA,1DOX,0.023177570093457944,10.0,0.12309,0.28879
1ALA,1ROE,0.02609019754006709,5.0,0.11769,0.26849
1ALA,1DOI,0.027472527472527472,4.0,0.17064,0.32657
1ALA,4FXC,0.027529761904761904,3.0,0.13941,0.32456
1ALA,3FX2,0.035832780358327807,12.0,0.20465,0.35104
1ALA,1FLV,0.029077117572692796,7.0,0.2161,0.34495
1ALA,1OFV,0.024667931688804556,7.0,0.2157,0.34281
1ALA,2FRC,0.029250457038391225,6.0,0.17434,0.37115
1ALA,1FLA,0.023744911804613297,9.0,0.203,0.36772
1ALA,5FD1,0.03341628154994668,5.0,0.14102,0.31265
1ALA,1FDN,0.025420254202542025,7.0,0.09486,0.34885
1ALA,1FXD,0.03029062627916496,2.0,0.09759,0.32211
1ALA,1BLU,0.02517162471395881,3.0,0.15036,0.39543
1ALA,1ROF,0.021942299878098336,2.0,0.10482,0.35302
1ALA,1CLF,0.01972872996300863,0.0,0.09917,0.34892
1ALA,2SPL,0.029556650246305417,3.0,0.19906,0.33549
1ALA,3MBA,0.023553162853297442,3.0,0.19772,0.34195
1ALA,1ASH,0.025341130604288498,8.0,0.21532,0.3698
1ALA,1ECN,0.03352719808416011,6.0,0.19778,0.35968
1ALA,1FLP,0.03434343434343434,13.0,0.22166,0.3968
1ALA,1GDJ,0.0267022696929239,3.0,0.18863,0.31786
1ALA,1HBG,0.03549899531145345,12.0,0.19703,0.34136
1ALA,1HSA,0.023076923076923078,4.0,0.21842,0.24112
1ALA,1LHS,0.03887973640856672,4.0,0.21601,0.35817
1ALA,1MYT,0.035005048805116123,6.0,0.19747,0.34746
1ALA,2LHB,0.03420523138832998,2.0,0.19632,0.34068
1ALA,1HLM,0.035924232527759635,3.0,0.18876,0.31156
1ALA,1HLB,0.040224200461589185,5.0,0.19107,0.31073
1ALA,1ENH,0.03026481715006305,7.0,0.10217,0.4344
1ALA,1FTZ,0.02729827378562826,8.0,0.13305,0.37575
1ALA,1HDP,0.023721881390593048,6.0,0.11768,0.34282
1ALA,1OCP,0.022553362867498993,7.0,0.1289,0.41722
1ALA,1POU,0.03201280512204882,1.0,0.11844,0.38596
1ALA,1FTT,0.027364185110663984,5.0,0.1283,0.37083
1ALA,1VND,0.023529411764705882,6.0,0.11741,0.33387
1ALA,1CLH,0.023596938775510203,7.0,0.19347,0.30966
1ALA,1GRG,0.016573520909616498,10.0,0.26436,0.20169
1ALA,1NHR,0.021527213647441104,15.0,0.28092,0.22188
